institution_id,institution_name,ciptitle,grad_cohort,year_postgrad,earnings
1350,COLORADO STATE UNIVERSITY,EDUCATION,2001,1,52607
1350,COLORADO STATE UNIVERSITY,EDUCATION,2001,5,63935
1350,COLORADO STATE UNIVERSITY,EDUCATION,2001,10,63749
1350,COLORADO STATE UNIVERSITY,EDUCATION,2006,1,54296
1350,COLORADO STATE UNIVERSITY,EDUCATION,2006,5,63302
1350,COLORADO STATE UNIVERSITY,EDUCATION,2011,1,53567
1350,COLORADO STATE UNIVERSITY,ENGINEERING,2001,1,48823
1350,COLORADO STATE UNIVERSITY,ENGINEERING,2001,5,75863
1350,COLORADO STATE UNIVERSITY,ENGINEERING,2001,10,82440
1350,COLORADO STATE UNIVERSITY,ENGINEERING,2006,1,45852
1350,COLORADO STATE UNIVERSITY,ENGINEERING,2006,5,89285
1350,COLORADO STATE UNIVERSITY,ENGINEERING,2011,1,53179
1350,COLORADO STATE UNIVERSITY,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES,2001,1,NA
1350,COLORADO STATE UNIVERSITY,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES,2001,5,NA
1350,COLORADO STATE UNIVERSITY,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES,2001,10,NA
1350,COLORADO STATE UNIVERSITY,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES,2006,1,NA
1350,COLORADO STATE UNIVERSITY,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES,2006,5,NA
1350,COLORADO STATE UNIVERSITY,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES,2011,1,NA
1350,COLORADO STATE UNIVERSITY,BIOLOGICAL AND BIOMEDICAL SCIENCES,2001,1,39129
1350,COLORADO STATE UNIVERSITY,BIOLOGICAL AND BIOMEDICAL SCIENCES,2001,5,46899
1350,COLORADO STATE UNIVERSITY,BIOLOGICAL AND BIOMEDICAL SCIENCES,2001,10,68241
1350,COLORADO STATE UNIVERSITY,BIOLOGICAL AND BIOMEDICAL SCIENCES,2006,1,36803
1350,COLORADO STATE UNIVERSITY,BIOLOGICAL AND BIOMEDICAL SCIENCES,2006,5,48872
1350,COLORADO STATE UNIVERSITY,BIOLOGICAL AND BIOMEDICAL SCIENCES,2011,1,39271
1350,COLORADO STATE UNIVERSITY,MATHEMATICS AND STATISTICS,2001,1,NA
1350,COLORADO STATE UNIVERSITY,MATHEMATICS AND STATISTICS,2001,5,NA
1350,COLORADO STATE UNIVERSITY,MATHEMATICS AND STATISTICS,2001,10,NA
1350,COLORADO STATE UNIVERSITY,MATHEMATICS AND STATISTICS,2006,1,55964
1350,COLORADO STATE UNIVERSITY,MATHEMATICS AND STATISTICS,2006,5,61516
1350,COLORADO STATE UNIVERSITY,MATHEMATICS AND STATISTICS,2011,1,50856
1350,COLORADO STATE UNIVERSITY,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES",2001,1,NA
1350,COLORADO STATE UNIVERSITY,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES",2001,5,NA
1350,COLORADO STATE UNIVERSITY,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES",2001,10,NA
1350,COLORADO STATE UNIVERSITY,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES",2006,1,NA
1350,COLORADO STATE UNIVERSITY,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES",2006,5,NA
1350,COLORADO STATE UNIVERSITY,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES",2011,1,NA
1350,COLORADO STATE UNIVERSITY,PHYSICAL SCIENCES,2001,1,46087
1350,COLORADO STATE UNIVERSITY,PHYSICAL SCIENCES,2001,5,63563
1350,COLORADO STATE UNIVERSITY,PHYSICAL SCIENCES,2001,10,71926
1350,COLORADO STATE UNIVERSITY,PHYSICAL SCIENCES,2006,1,40269
1350,COLORADO STATE UNIVERSITY,PHYSICAL SCIENCES,2006,5,64940
1350,COLORADO STATE UNIVERSITY,PHYSICAL SCIENCES,2011,1,36608
1350,COLORADO STATE UNIVERSITY,PSYCHOLOGY,2001,1,41565
1350,COLORADO STATE UNIVERSITY,PSYCHOLOGY,2001,5,64493
1350,COLORADO STATE UNIVERSITY,PSYCHOLOGY,2001,10,59124
1350,COLORADO STATE UNIVERSITY,PSYCHOLOGY,2006,1,38289
1350,COLORADO STATE UNIVERSITY,PSYCHOLOGY,2006,5,52107
1350,COLORADO STATE UNIVERSITY,PSYCHOLOGY,2011,1,39099
1350,COLORADO STATE UNIVERSITY,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS,2011,1,NA
1350,COLORADO STATE UNIVERSITY,SOCIAL SCIENCES,2001,1,NA
1350,COLORADO STATE UNIVERSITY,SOCIAL SCIENCES,2001,5,NA
1350,COLORADO STATE UNIVERSITY,SOCIAL SCIENCES,2001,10,NA
1350,COLORADO STATE UNIVERSITY,SOCIAL SCIENCES,2006,1,NA
1350,COLORADO STATE UNIVERSITY,SOCIAL SCIENCES,2006,5,NA
1350,COLORADO STATE UNIVERSITY,SOCIAL SCIENCES,2011,1,NA
1350,COLORADO STATE UNIVERSITY,HEALTH PROFESSIONS AND RELATED PROGRAMS,2001,1,NA
1350,COLORADO STATE UNIVERSITY,HEALTH PROFESSIONS AND RELATED PROGRAMS,2001,5,NA
1350,COLORADO STATE UNIVERSITY,HEALTH PROFESSIONS AND RELATED PROGRAMS,2001,10,NA
1350,COLORADO STATE UNIVERSITY,HEALTH PROFESSIONS AND RELATED PROGRAMS,2006,1,NA
1350,COLORADO STATE UNIVERSITY,HEALTH PROFESSIONS AND RELATED PROGRAMS,2006,5,61516
1350,COLORADO STATE UNIVERSITY,HEALTH PROFESSIONS AND RELATED PROGRAMS,2011,1,NA
1350,COLORADO STATE UNIVERSITY,VETERINARY MEDICINE,2001,1,41595
1350,COLORADO STATE UNIVERSITY,VETERINARY MEDICINE,2001,5,57047
1350,COLORADO STATE UNIVERSITY,VETERINARY MEDICINE,2001,10,59214
1350,COLORADO STATE UNIVERSITY,VETERINARY MEDICINE,2006,1,37748
1350,COLORADO STATE UNIVERSITY,VETERINARY MEDICINE,2006,5,57850
1350,COLORADO STATE UNIVERSITY,VETERINARY MEDICINE,2011,1,36793
1353,FORT LEWIS COLLEGE,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES",2001,1,NA
1353,FORT LEWIS COLLEGE,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES",2001,5,NA
1353,FORT LEWIS COLLEGE,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES",2001,10,NA
1353,FORT LEWIS COLLEGE,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES",2006,1,NA
1353,FORT LEWIS COLLEGE,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES",2006,5,NA
1353,FORT LEWIS COLLEGE,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES",2011,1,NA
1353,FORT LEWIS COLLEGE,NATURAL RESOURCES CONSERVATION AND RESEARCH,2007,1,NA
1353,FORT LEWIS COLLEGE,NATURAL RESOURCES CONSERVATION AND RESEARCH,2007,5,NA
1353,FORT LEWIS COLLEGE,NATURAL RESOURCES CONSERVATION AND RESEARCH,2010,1,NA
1353,FORT LEWIS COLLEGE,NATURAL RESOURCES CONSERVATION AND RESEARCH,2013,1,18224
1353,FORT LEWIS COLLEGE,AREA STUDIES,2007,1,NA
1353,FORT LEWIS COLLEGE,AREA STUDIES,2007,5,NA
1353,FORT LEWIS COLLEGE,AREA STUDIES,2010,1,NA
1353,FORT LEWIS COLLEGE,"ETHNIC, CULTURAL MINORITY, GENDER, AND GROUP STUDIES",2001,1,NA
1353,FORT LEWIS COLLEGE,"ETHNIC, CULTURAL MINORITY, GENDER, AND GROUP STUDIES",2001,5,NA
1353,FORT LEWIS COLLEGE,"ETHNIC, CULTURAL MINORITY, GENDER, AND GROUP STUDIES",2001,10,NA
1353,FORT LEWIS COLLEGE,"ETHNIC, CULTURAL MINORITY, GENDER, AND GROUP STUDIES",2004,1,NA
1353,FORT LEWIS COLLEGE,"ETHNIC, CULTURAL MINORITY, GENDER, AND GROUP STUDIES",2004,5,NA
1353,FORT LEWIS COLLEGE,"ETHNIC, CULTURAL MINORITY, GENDER, AND GROUP STUDIES",2004,10,NA
1353,FORT LEWIS COLLEGE,"ETHNIC, CULTURAL MINORITY, GENDER, AND GROUP STUDIES",2007,1,NA
1353,FORT LEWIS COLLEGE,"ETHNIC, CULTURAL MINORITY, GENDER, AND GROUP STUDIES",2007,5,NA
1353,FORT LEWIS COLLEGE,"ETHNIC, CULTURAL MINORITY, GENDER, AND GROUP STUDIES",2010,1,NA
1353,FORT LEWIS COLLEGE,"ETHNIC, CULTURAL MINORITY, GENDER, AND GROUP STUDIES",2013,1,NA
1353,FORT LEWIS COLLEGE,"COMPUTER AND INFORMATION SCIENCES, GENERAL",2001,1,22192
1353,FORT LEWIS COLLEGE,"COMPUTER AND INFORMATION SCIENCES, GENERAL",2001,5,36668
1353,FORT LEWIS COLLEGE,"COMPUTER AND INFORMATION SCIENCES, GENERAL",2001,10,44914
1353,FORT LEWIS COLLEGE,"COMPUTER AND INFORMATION SCIENCES, GENERAL",2004,1,29956
1353,FORT LEWIS COLLEGE,"COMPUTER AND INFORMATION SCIENCES, GENERAL",2004,5,38289
1353,FORT LEWIS COLLEGE,"COMPUTER AND INFORMATION SCIENCES, GENERAL",2004,10,53358
1353,FORT LEWIS COLLEGE,"COMPUTER AND INFORMATION SCIENCES, GENERAL",2007,1,NA
1353,FORT LEWIS COLLEGE,"COMPUTER AND INFORMATION SCIENCES, GENERAL",2007,5,44021
1353,FORT LEWIS COLLEGE,"COMPUTER AND INFORMATION SCIENCES, GENERAL",2010,1,30771
1353,FORT LEWIS COLLEGE,"COMPUTER AND INFORMATION SCIENCES, GENERAL",2013,1,NA
1353,FORT LEWIS COLLEGE,"TEACHER EDUCATION AND PROFESSIONAL DEVELOPMENT, SPECIFIC LEVELS AND METHODS",2013,1,NA
1353,FORT LEWIS COLLEGE,"ENGINEERING, GENERAL",2010,1,NA
1353,FORT LEWIS COLLEGE,"ENGINEERING, GENERAL",2013,1,NA
1353,FORT LEWIS COLLEGE,"ROMANCE LANGUAGES, LITERATURES, AND LINGUISTICS",2001,1,NA
1353,FORT LEWIS COLLEGE,"ROMANCE LANGUAGES, LITERATURES, AND LINGUISTICS",2001,5,NA
1353,FORT LEWIS COLLEGE,"ROMANCE LANGUAGES, LITERATURES, AND LINGUISTICS",2001,10,NA
1353,FORT LEWIS COLLEGE,"ROMANCE LANGUAGES, LITERATURES, AND LINGUISTICS",2004,1,NA
1353,FORT LEWIS COLLEGE,"ROMANCE LANGUAGES, LITERATURES, AND LINGUISTICS",2004,5,NA
1353,FORT LEWIS COLLEGE,"ROMANCE LANGUAGES, LITERATURES, AND LINGUISTICS",2004,10,NA
1353,FORT LEWIS COLLEGE,"ROMANCE LANGUAGES, LITERATURES, AND LINGUISTICS",2007,1,NA
1353,FORT LEWIS COLLEGE,"ROMANCE LANGUAGES, LITERATURES, AND LINGUISTICS",2007,5,NA
1353,FORT LEWIS COLLEGE,"ROMANCE LANGUAGES, LITERATURES, AND LINGUISTICS",2010,1,NA
1353,FORT LEWIS COLLEGE,"ROMANCE LANGUAGES, LITERATURES, AND LINGUISTICS",2013,1,NA
1353,FORT LEWIS COLLEGE,"ENGLISH LANGUAGE AND LITERATURE, GENERAL",2001,1,18443
1353,FORT LEWIS COLLEGE,"ENGLISH LANGUAGE AND LITERATURE, GENERAL",2001,5,26482
1353,FORT LEWIS COLLEGE,"ENGLISH LANGUAGE AND LITERATURE, GENERAL",2001,10,27307
1353,FORT LEWIS COLLEGE,"ENGLISH LANGUAGE AND LITERATURE, GENERAL",2004,1,17540
1353,FORT LEWIS COLLEGE,"ENGLISH LANGUAGE AND LITERATURE, GENERAL",2004,5,25629
1353,FORT LEWIS COLLEGE,"ENGLISH LANGUAGE AND LITERATURE, GENERAL",2004,10,30771
1353,FORT LEWIS COLLEGE,"ENGLISH LANGUAGE AND LITERATURE, GENERAL",2007,1,18508
1353,FORT LEWIS COLLEGE,"ENGLISH LANGUAGE AND LITERATURE, GENERAL",2007,5,24918
1353,FORT LEWIS COLLEGE,"ENGLISH LANGUAGE AND LITERATURE, GENERAL",2010,1,17776
1353,FORT LEWIS COLLEGE,"ENGLISH LANGUAGE AND LITERATURE, GENERAL",2013,1,16107
1353,FORT LEWIS COLLEGE,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES",2001,1,18530
1353,FORT LEWIS COLLEGE,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES",2001,5,27838
1353,FORT LEWIS COLLEGE,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES",2001,10,29413
1353,FORT LEWIS COLLEGE,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES",2004,1,16670
1353,FORT LEWIS COLLEGE,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES",2004,5,27710
1353,FORT LEWIS COLLEGE,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES",2004,10,29388
1353,FORT LEWIS COLLEGE,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES",2007,1,18999
1353,FORT LEWIS COLLEGE,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES",2007,5,25360
1353,FORT LEWIS COLLEGE,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES",2010,1,16759
1353,FORT LEWIS COLLEGE,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES",2013,1,18429
1353,FORT LEWIS COLLEGE,"BIOLOGY, GENERAL",2001,1,18274
1353,FORT LEWIS COLLEGE,"BIOLOGY, GENERAL",2001,5,29685
1353,FORT LEWIS COLLEGE,"BIOLOGY, GENERAL",2001,10,39369
1353,FORT LEWIS COLLEGE,"BIOLOGY, GENERAL",2004,1,18847
1353,FORT LEWIS COLLEGE,"BIOLOGY, GENERAL",2004,5,31423
1353,FORT LEWIS COLLEGE,"BIOLOGY, GENERAL",2004,10,38289
1353,FORT LEWIS COLLEGE,"BIOLOGY, GENERAL",2007,1,18051
1353,FORT LEWIS COLLEGE,"BIOLOGY, GENERAL",2007,5,24228
1353,FORT LEWIS COLLEGE,"BIOLOGY, GENERAL",2010,1,16786
1353,FORT LEWIS COLLEGE,"BIOLOGY, GENERAL",2013,1,16593
1353,FORT LEWIS COLLEGE,MATHEMATICS,2001,1,NA
1353,FORT LEWIS COLLEGE,MATHEMATICS,2001,5,NA
1353,FORT LEWIS COLLEGE,MATHEMATICS,2001,10,NA
1353,FORT LEWIS COLLEGE,MATHEMATICS,2004,1,NA
1353,FORT LEWIS COLLEGE,MATHEMATICS,2004,5,NA
1353,FORT LEWIS COLLEGE,MATHEMATICS,2004,10,NA
1353,FORT LEWIS COLLEGE,MATHEMATICS,2007,1,NA
1353,FORT LEWIS COLLEGE,MATHEMATICS,2007,5,NA
1353,FORT LEWIS COLLEGE,MATHEMATICS,2010,1,NA
1353,FORT LEWIS COLLEGE,MATHEMATICS,2013,1,NA
1353,FORT LEWIS COLLEGE,"MULTI/INTERDISCIPLINARY STUDIES, OTHER",2001,1,17403
1353,FORT LEWIS COLLEGE,"MULTI/INTERDISCIPLINARY STUDIES, OTHER",2001,5,26611
1353,FORT LEWIS COLLEGE,"MULTI/INTERDISCIPLINARY STUDIES, OTHER",2001,10,31857
1353,FORT LEWIS COLLEGE,"MULTI/INTERDISCIPLINARY STUDIES, OTHER",2004,1,18600
1353,FORT LEWIS COLLEGE,"MULTI/INTERDISCIPLINARY STUDIES, OTHER",2004,5,25194
1353,FORT LEWIS COLLEGE,"MULTI/INTERDISCIPLINARY STUDIES, OTHER",2004,10,31857
1353,FORT LEWIS COLLEGE,"MULTI/INTERDISCIPLINARY STUDIES, OTHER",2007,1,NA
1353,FORT LEWIS COLLEGE,"MULTI/INTERDISCIPLINARY STUDIES, OTHER",2007,5,NA
1353,FORT LEWIS COLLEGE,"MULTI/INTERDISCIPLINARY STUDIES, OTHER",2010,1,NA
1353,FORT LEWIS COLLEGE,"MULTI/INTERDISCIPLINARY STUDIES, OTHER",2013,1,NA
1353,FORT LEWIS COLLEGE,"PARKS, RECREATION AND LEISURE STUDIES",2007,1,NA
1353,FORT LEWIS COLLEGE,"PARKS, RECREATION AND LEISURE STUDIES",2007,5,NA
1353,FORT LEWIS COLLEGE,"PARKS, RECREATION AND LEISURE STUDIES",2010,1,NA
1353,FORT LEWIS COLLEGE,"PARKS, RECREATION AND LEISURE STUDIES",2013,1,NA
1353,FORT LEWIS COLLEGE,HEALTH AND PHYSICAL EDUCATION/FITNESS,2001,1,17835
1353,FORT LEWIS COLLEGE,HEALTH AND PHYSICAL EDUCATION/FITNESS,2001,5,23777
1353,FORT LEWIS COLLEGE,HEALTH AND PHYSICAL EDUCATION/FITNESS,2001,10,32257
1353,FORT LEWIS COLLEGE,HEALTH AND PHYSICAL EDUCATION/FITNESS,2004,1,17760
1353,FORT LEWIS COLLEGE,HEALTH AND PHYSICAL EDUCATION/FITNESS,2004,5,28960
1353,FORT LEWIS COLLEGE,HEALTH AND PHYSICAL EDUCATION/FITNESS,2004,10,30047
1353,FORT LEWIS COLLEGE,HEALTH AND PHYSICAL EDUCATION/FITNESS,2007,1,16940
1353,FORT LEWIS COLLEGE,HEALTH AND PHYSICAL EDUCATION/FITNESS,2007,5,25525
1353,FORT LEWIS COLLEGE,HEALTH AND PHYSICAL EDUCATION/FITNESS,2010,1,16434
1353,FORT LEWIS COLLEGE,HEALTH AND PHYSICAL EDUCATION/FITNESS,2013,1,18087
1353,FORT LEWIS COLLEGE,OUTDOOR EDUCATION,2013,1,NA
1353,FORT LEWIS COLLEGE,PHILOSOPHY,2001,1,NA
1353,FORT LEWIS COLLEGE,PHILOSOPHY,2001,5,NA
1353,FORT LEWIS COLLEGE,PHILOSOPHY,2001,10,NA
1353,FORT LEWIS COLLEGE,PHILOSOPHY,2004,1,NA
1353,FORT LEWIS COLLEGE,PHILOSOPHY,2004,5,NA
1353,FORT LEWIS COLLEGE,PHILOSOPHY,2004,10,NA
1353,FORT LEWIS COLLEGE,PHILOSOPHY,2007,1,NA
1353,FORT LEWIS COLLEGE,PHILOSOPHY,2007,5,NA
1353,FORT LEWIS COLLEGE,PHILOSOPHY,2010,1,NA
1353,FORT LEWIS COLLEGE,PHILOSOPHY,2013,1,NA
1353,FORT LEWIS COLLEGE,PHYSICAL SCIENCES,2001,1,NA
1353,FORT LEWIS COLLEGE,PHYSICAL SCIENCES,2001,5,NA
1353,FORT LEWIS COLLEGE,PHYSICAL SCIENCES,2001,10,NA
1353,FORT LEWIS COLLEGE,CHEMISTRY,2001,1,NA
1353,FORT LEWIS COLLEGE,CHEMISTRY,2001,5,NA
1353,FORT LEWIS COLLEGE,CHEMISTRY,2001,10,50439
1353,FORT LEWIS COLLEGE,CHEMISTRY,2004,1,NA
1353,FORT LEWIS COLLEGE,CHEMISTRY,2004,5,NA
1353,FORT LEWIS COLLEGE,CHEMISTRY,2004,10,NA
1353,FORT LEWIS COLLEGE,CHEMISTRY,2007,1,NA
1353,FORT LEWIS COLLEGE,CHEMISTRY,2007,5,NA
1353,FORT LEWIS COLLEGE,CHEMISTRY,2010,1,NA
1353,FORT LEWIS COLLEGE,CHEMISTRY,2013,1,NA
1353,FORT LEWIS COLLEGE,GEOLOGICAL AND EARTH SCIENCES/GEOSCIENCES,2001,1,NA
1353,FORT LEWIS COLLEGE,GEOLOGICAL AND EARTH SCIENCES/GEOSCIENCES,2001,5,NA
1353,FORT LEWIS COLLEGE,GEOLOGICAL AND EARTH SCIENCES/GEOSCIENCES,2001,10,39729
1353,FORT LEWIS COLLEGE,GEOLOGICAL AND EARTH SCIENCES/GEOSCIENCES,2004,1,NA
1353,FORT LEWIS COLLEGE,GEOLOGICAL AND EARTH SCIENCES/GEOSCIENCES,2004,5,NA
1353,FORT LEWIS COLLEGE,GEOLOGICAL AND EARTH SCIENCES/GEOSCIENCES,2004,10,NA
1353,FORT LEWIS COLLEGE,GEOLOGICAL AND EARTH SCIENCES/GEOSCIENCES,2007,1,NA
1353,FORT LEWIS COLLEGE,GEOLOGICAL AND EARTH SCIENCES/GEOSCIENCES,2007,5,NA
1353,FORT LEWIS COLLEGE,GEOLOGICAL AND EARTH SCIENCES/GEOSCIENCES,2010,1,22876
1353,FORT LEWIS COLLEGE,GEOLOGICAL AND EARTH SCIENCES/GEOSCIENCES,2013,1,NA
1353,FORT LEWIS COLLEGE,PHYSICS,2001,1,NA
1353,FORT LEWIS COLLEGE,PHYSICS,2001,5,NA
1353,FORT LEWIS COLLEGE,PHYSICS,2001,10,NA
1353,FORT LEWIS COLLEGE,PHYSICS,2004,1,NA
1353,FORT LEWIS COLLEGE,PHYSICS,2004,5,NA
1353,FORT LEWIS COLLEGE,PHYSICS,2004,10,NA
1353,FORT LEWIS COLLEGE,PHYSICS,2007,1,NA
1353,FORT LEWIS COLLEGE,PHYSICS,2007,5,NA
1353,FORT LEWIS COLLEGE,PHYSICS,2010,1,NA
1353,FORT LEWIS COLLEGE,PHYSICS,2013,1,NA
1353,FORT LEWIS COLLEGE,"PSYCHOLOGY, GENERAL",2001,1,19512
1353,FORT LEWIS COLLEGE,"PSYCHOLOGY, GENERAL",2001,5,24759
1353,FORT LEWIS COLLEGE,"PSYCHOLOGY, GENERAL",2001,10,32342
1353,FORT LEWIS COLLEGE,"PSYCHOLOGY, GENERAL",2004,1,19337
1353,FORT LEWIS COLLEGE,"PSYCHOLOGY, GENERAL",2004,5,26160
1353,FORT LEWIS COLLEGE,"PSYCHOLOGY, GENERAL",2004,10,28816
1353,FORT LEWIS COLLEGE,"PSYCHOLOGY, GENERAL",2007,1,18695
1353,FORT LEWIS COLLEGE,"PSYCHOLOGY, GENERAL",2007,5,26136
1353,FORT LEWIS COLLEGE,"PSYCHOLOGY, GENERAL",2010,1,18242
1353,FORT LEWIS COLLEGE,"PSYCHOLOGY, GENERAL",2013,1,18117
1353,FORT LEWIS COLLEGE,ANTHROPOLOGY,2001,1,16992
1353,FORT LEWIS COLLEGE,ANTHROPOLOGY,2001,5,22192
1353,FORT LEWIS COLLEGE,ANTHROPOLOGY,2001,10,30047
1353,FORT LEWIS COLLEGE,ANTHROPOLOGY,2004,1,17950
1353,FORT LEWIS COLLEGE,ANTHROPOLOGY,2004,5,25774
1353,FORT LEWIS COLLEGE,ANTHROPOLOGY,2004,10,22021
1353,FORT LEWIS COLLEGE,ANTHROPOLOGY,2007,1,NA
1353,FORT LEWIS COLLEGE,ANTHROPOLOGY,2007,5,18543
1353,FORT LEWIS COLLEGE,ANTHROPOLOGY,2010,1,17172
1353,FORT LEWIS COLLEGE,ANTHROPOLOGY,2013,1,NA
1353,FORT LEWIS COLLEGE,ECONOMICS,2001,1,NA
1353,FORT LEWIS COLLEGE,ECONOMICS,2001,5,NA
1353,FORT LEWIS COLLEGE,ECONOMICS,2001,10,NA
1353,FORT LEWIS COLLEGE,ECONOMICS,2004,1,NA
1353,FORT LEWIS COLLEGE,ECONOMICS,2004,5,NA
1353,FORT LEWIS COLLEGE,ECONOMICS,2004,10,NA
1353,FORT LEWIS COLLEGE,ECONOMICS,2007,1,NA
1353,FORT LEWIS COLLEGE,ECONOMICS,2007,5,NA
1353,FORT LEWIS COLLEGE,ECONOMICS,2010,1,NA
1353,FORT LEWIS COLLEGE,ECONOMICS,2013,1,NA
1353,FORT LEWIS COLLEGE,POLITICAL SCIENCE AND GOVERNMENT,2001,1,NA
1353,FORT LEWIS COLLEGE,POLITICAL SCIENCE AND GOVERNMENT,2001,5,27512
1353,FORT LEWIS COLLEGE,POLITICAL SCIENCE AND GOVERNMENT,2001,10,33138
1353,FORT LEWIS COLLEGE,POLITICAL SCIENCE AND GOVERNMENT,2004,1,18087
1353,FORT LEWIS COLLEGE,POLITICAL SCIENCE AND GOVERNMENT,2004,5,33993
1353,FORT LEWIS COLLEGE,POLITICAL SCIENCE AND GOVERNMENT,2004,10,NA
1353,FORT LEWIS COLLEGE,POLITICAL SCIENCE AND GOVERNMENT,2007,1,NA
1353,FORT LEWIS COLLEGE,POLITICAL SCIENCE AND GOVERNMENT,2007,5,NA
1353,FORT LEWIS COLLEGE,POLITICAL SCIENCE AND GOVERNMENT,2010,1,18877
1353,FORT LEWIS COLLEGE,POLITICAL SCIENCE AND GOVERNMENT,2013,1,NA
1353,FORT LEWIS COLLEGE,SOCIOLOGY,2001,1,19866
1353,FORT LEWIS COLLEGE,SOCIOLOGY,2001,5,28417
1353,FORT LEWIS COLLEGE,SOCIOLOGY,2001,10,32925
1353,FORT LEWIS COLLEGE,SOCIOLOGY,2004,1,18530
1353,FORT LEWIS COLLEGE,SOCIOLOGY,2004,5,24562
1353,FORT LEWIS COLLEGE,SOCIOLOGY,2004,10,36848
1353,FORT LEWIS COLLEGE,SOCIOLOGY,2007,1,17859
1353,FORT LEWIS COLLEGE,SOCIOLOGY,2007,5,25729
1353,FORT LEWIS COLLEGE,SOCIOLOGY,2010,1,19455
1353,FORT LEWIS COLLEGE,SOCIOLOGY,2013,1,19341
1353,FORT LEWIS COLLEGE,"VISUAL AND PERFORMING ARTS, GENERAL",2001,1,NA
1353,FORT LEWIS COLLEGE,"VISUAL AND PERFORMING ARTS, GENERAL",2001,5,NA
1353,FORT LEWIS COLLEGE,"VISUAL AND PERFORMING ARTS, GENERAL",2001,10,NA
1353,FORT LEWIS COLLEGE,DRAMA/THEATRE ARTS AND STAGECRAFT,2001,1,NA
1353,FORT LEWIS COLLEGE,DRAMA/THEATRE ARTS AND STAGECRAFT,2001,5,NA
1353,FORT LEWIS COLLEGE,DRAMA/THEATRE ARTS AND STAGECRAFT,2001,10,NA
1353,FORT LEWIS COLLEGE,DRAMA/THEATRE ARTS AND STAGECRAFT,2004,1,NA
1353,FORT LEWIS COLLEGE,DRAMA/THEATRE ARTS AND STAGECRAFT,2004,5,NA
1353,FORT LEWIS COLLEGE,DRAMA/THEATRE ARTS AND STAGECRAFT,2004,10,NA
1353,FORT LEWIS COLLEGE,DRAMA/THEATRE ARTS AND STAGECRAFT,2007,1,NA
1353,FORT LEWIS COLLEGE,DRAMA/THEATRE ARTS AND STAGECRAFT,2007,5,NA
1353,FORT LEWIS COLLEGE,DRAMA/THEATRE ARTS AND STAGECRAFT,2010,1,NA
1353,FORT LEWIS COLLEGE,DRAMA/THEATRE ARTS AND STAGECRAFT,2013,1,NA
1353,FORT LEWIS COLLEGE,FINE AND STUDIO ARTS,2001,1,15305
1353,FORT LEWIS COLLEGE,FINE AND STUDIO ARTS,2001,5,22329
1353,FORT LEWIS COLLEGE,FINE AND STUDIO ARTS,2001,10,23456
1353,FORT LEWIS COLLEGE,FINE AND STUDIO ARTS,2004,1,17950
1353,FORT LEWIS COLLEGE,FINE AND STUDIO ARTS,2004,5,22192
1353,FORT LEWIS COLLEGE,FINE AND STUDIO ARTS,2004,10,26585
1353,FORT LEWIS COLLEGE,FINE AND STUDIO ARTS,2007,1,18709
1353,FORT LEWIS COLLEGE,FINE AND STUDIO ARTS,2007,5,22268
1353,FORT LEWIS COLLEGE,FINE AND STUDIO ARTS,2010,1,17403
1353,FORT LEWIS COLLEGE,FINE AND STUDIO ARTS,2013,1,19393
1353,FORT LEWIS COLLEGE,MUSIC,2001,1,NA
1353,FORT LEWIS COLLEGE,MUSIC,2001,5,NA
1353,FORT LEWIS COLLEGE,MUSIC,2001,10,NA
